date,home_team,away_team,home_media_goals,home_media_shots_on_goal,home_media_possession,home_media_corners,away_media_goals,away_media_shots_on_goal,away_media_possession,away_media_corners
2022-06-25 22:00:00+00:00,Corinthians,Santos,1.6,7.4,50.2,8.2,1.2,5.8,54.4,8.2
2022-06-25 22:00:00+00:00,Flamengo,America Mineiro,0.8,5.8,52.6,7.2,0.4,5.8,51.4,6.4
2022-06-26 00:00:00+00:00,Atletico-MG,Fortaleza EC,1.6,6.8,49.8,7.0,1.2,6.8,48.6,8.2
2022-06-26 19:00:00+00:00,Avai,Palmeiras,1.2,6.6,47.0,7.2,2.4,5.6,49.2,8.0
2022-06-26 19:00:00+00:00,Botafogo,Fluminense,1.0,8.4,50.8,8.0,1.8,5.4,51.4,5.0
2022-06-26 21:00:00+00:00,Ceara,Atletico Goianiense,0.6,5.0,48.0,7.4,1.8,7.4,47.6,7.6
2022-06-26 21:00:00+00:00,Sao Paulo,Juventude,0.8,4.8,48.8,4.4,0.8,6.0,49.6,8.0
2022-06-26 21:00:00+00:00,Goias,Cuiaba,0.6,4.8,52.6,3.6,0.6,6.4,52.8,7.2
2022-06-30 22:00:00+00:00,America Mineiro,Botafogo,0.0,5.6,52.8,6.4,0.8,8.2,53.6,7.2
2022-07-02 19:30:00+00:00,Juventude,Atletico-MG,0.6,6.2,49.2,6.2,1.6,6.0,49.2,5.4
2022-07-02 19:30:00+00:00,Fluminense,Corinthians,1.0,6.2,52.0,3.0,1.6,7.6,52.2,8.0
2022-07-02 22:00:00+00:00,Ceara,Internacional,0.4,4.8,50.2,7.8,2.2,8.4,46.6,8.0
2022-07-02 22:00:00+00:00,Santos,Flamengo,1.0,7.0,51.4,6.2,1.4,6.2,52.2,6.6
2022-07-03 00:00:00+00:00,Palmeiras,Atletico Paranaense,2.0,5.0,50.8,8.0,1.6,6.2,51.0,7.2
2022-07-03 14:00:00+00:00,Avai,Cuiaba,1.4,7.2,47.8,6.4,0.4,6.0,51.4,7.8
2022-07-03 19:00:00+00:00,Atletico Goianiense,Sao Paulo,1.6,7.2,44.0,7.4,0.6,6.2,47.4,5.6
2022-07-03 21:00:00+00:00,America Mineiro,Goias,0.6,6.0,53.0,5.0,0.6,5.4,55.6,3.4
2022-07-03 21:00:00+00:00,Coritiba,Fortaleza EC,0.6,6.8,50.0,10.2,1.4,7.8,46.2,7.6
2022-07-04 23:00:00+00:00,RB Bragantino,Botafogo,2.0,5.2,47.6,6.6,0.8,8.4,52.4,6.8
2022-07-09 19:30:00+00:00,RB Bragantino,Avai,1.8,5.4,44.2,7.0,1.4,7.0,48.0,6.4
2022-07-09 22:00:00+00:00,Fluminense,Ceara,1.8,6.6,48.6,5.0,0.4,5.4,52.0,8.6
2022-07-09 23:30:00+00:00,Goias,Atletico Paranaense,0.4,5.6,53.6,3.6,2.0,6.8,49.4,7.8
2022-07-10 14:00:00+00:00,Coritiba,Juventude,0.8,5.8,49.0,9.4,0.6,5.6,50.0,6.0
2022-07-10 19:00:00+00:00,Corinthians,Flamengo,1.2,8.2,53.2,6.8,1.6,6.4,49.2,6.0
2022-07-10 21:00:00+00:00,Atletico-MG,Sao Paulo,1.8,6.0,48.2,6.4,0.8,7.0,45.8,5.0
2022-07-10 21:00:00+00:00,Santos,Atletico Goianiense,1.0,8.0,53.8,4.4,1.4,6.2,47.2,5.8
2022-07-10 21:00:00+00:00,Fortaleza EC,Palmeiras,1.6,7.8,48.4,7.4,1.6,5.6,52.0,8.4
2022-07-10 22:00:00+00:00,Cuiaba,Botafogo,0.6,6.2,52.2,9.8,1.0,7.4,53.4,7.2
2022-07-11 23:00:00+00:00,Internacional,America Mineiro,2.2,8.8,47.6,8.2,0.8,5.6,54.0,5.0
2022-07-12 23:30:00+00:00,Atletico Paranaense,Bahia,2.0,6.6,51.2,7.4,1.0,7.2,50.4,7.4
2022-07-13 00:00:00+00:00,Cruzeiro,Fluminense,2.2,7.8,47.2,8.6,2.2,7.2,48.2,6.2
2022-07-13 22:00:00+00:00,Goias,Atletico Goianiense,0.6,5.4,50.2,4.0,1.0,6.2,46.8,6.6
2022-07-13 23:00:00+00:00,Ceara,Fortaleza EC,0.6,5.4,52.4,9.8,1.2,8.4,50.8,8.0
2022-07-14 00:30:00+00:00,Flamengo,Atletico-MG,1.2,6.0,50.4,6.6,1.8,5.4,46.8,7.4
2022-07-14 00:30:00+00:00,Santos,Corinthians,0.8,8.0,52.8,4.2,1.2,8.0,52.2,7.0
2022-07-14 23:00:00+00:00,Palmeiras,Sao Paulo,0.8,5.4,49.6,7.6,0.8,6.8,48.6,5.0
2022-07-15 00:00:00+00:00,Botafogo,America Mineiro,0.8,6.4,52.0,7.8,0.8,6.0,55.6,4.6
2022-07-16 19:30:00+00:00,Atletico Paranaense,Internacional,2.2,5.2,48.6,7.0,1.8,8.8,47.6,8.8
2022-07-16 22:00:00+00:00,Flamengo,Coritiba,1.6,5.8,47.8,6.2,1.2,5.8,47.6,9.0
2022-07-16 22:00:00+00:00,Avai,Santos,1.2,6.8,51.0,6.4,0.6,7.8,50.0,3.6
2022-07-17 00:00:00+00:00,Ceara,Corinthians,0.8,5.6,52.4,10.0,1.0,7.4,53.4,6.2
2022-07-17 14:00:00+00:00,Juventude,Goias,1.0,5.8,51.4,4.8,0.6,5.2,51.6,4.2
2022-07-17 19:00:00+00:00,Sao Paulo,Fluminense,0.8,7.2,51.2,6.2,2.4,6.6,49.0,5.6
2022-07-17 21:00:00+00:00,Botafogo,Atletico-MG,0.2,5.8,54.4,7.4,1.4,5.6,49.4,6.8
2022-07-17 21:00:00+00:00,Atletico Goianiense,Fortaleza EC,1.0,6.2,46.2,5.8,1.0,7.8,52.2,7.6
2022-07-17 22:00:00+00:00,America Mineiro,RB Bragantino,1.2,6.8,53.0,5.0,2.4,6.6,44.2,6.6
2022-07-18 23:00:00+00:00,Palmeiras,Cuiaba,0.8,6.6,47.0,8.2,0.8,6.0,50.0,8.2
2022-07-20 00:30:00+00:00,Ceara,Avai,1.4,6.2,52.0,9.8,0.8,6.6,48.4,5.8
2022-07-20 22:00:00+00:00,Goias,Fluminense,0.6,5.6,51.0,4.0,2.4,6.0,47.4,5.4
2022-07-20 22:00:00+00:00,RB Bragantino,Fortaleza EC,2.2,6.8,46.6,5.4,0.8,8.2,52.8,7.4
2022-07-20 22:30:00+00:00,Atletico Paranaense,Atletico Goianiense,1.8,6.4,49.4,6.8,1.0,6.0,45.8,5.8
2022-07-20 23:30:00+00:00,Internacional,Sao Paulo,1.4,7.8,48.2,9.2,1.0,7.2,50.4,5.6
2022-07-20 23:30:00+00:00,Flamengo,Juventude,1.8,5.0,45.2,5.2,0.8,6.2,53.6,5.0
2022-07-21 00:30:00+00:00,Corinthians,Coritiba,0.4,6.2,53.6,5.8,0.8,6.6,47.8,8.0
2022-07-21 00:30:00+00:00,Santos,Botafogo,0.6,7.6,52.4,3.6,0.2,5.8,53.4,7.0
2022-07-21 22:00:00+00:00,Cuiaba,Atletico-MG,0.8,5.8,50.2,6.6,1.2,4.8,50.4,7.0
2022-07-21 23:00:00+00:00,America Mineiro,Palmeiras,1.2,6.6,50.0,6.2,1.0,6.2,47.0,10.0
2022-07-23 22:00:00+00:00,Sao Paulo,Goias,1.6,6.2,52.6,5.6,0.8,5.6,50.6,4.8
2022-07-24 00:00:00+00:00,Botafogo,Atletico Paranaense,0.2,4.8,54.4,7.6,1.8,7.0,51.0,6.0
2022-07-24 14:00:00+00:00,Avai,Flamengo,0.8,6.0,46.6,5.6,2.0,5.0,48.4,5.6
2022-07-24 19:00:00+00:00,Palmeiras,Internacional,0.8,6.2,45.2,8.8,1.6,7.2,46.2,8.8
2022-07-24 19:00:00+00:00,Juventude,Ceara,0.6,6.8,51.0,6.6,1.4,7.0,51.2,9.0
2022-07-24 19:00:00+00:00,Fluminense,RB Bragantino,2.8,6.0,47.2,5.4,2.2,7.2,50.6,5.2
2022-07-24 21:00:00+00:00,Atletico Goianiense,America Mineiro,1.0,6.6,47.6,6.0,0.6,6.6,50.6,6.2
2022-07-24 21:00:00+00:00,Atletico-MG,Corinthians,0.8,4.8,47.4,7.4,1.0,5.8,52.2,4.8
2022-07-24 22:00:00+00:00,Fortaleza EC,Santos,0.6,7.6,52.0,6.2,1.0,6.4,53.2,3.8
2022-07-25 23:00:00+00:00,Coritiba,Cuiaba,1.0,6.4,49.0,8.2,1.0,6.0,51.8,6.6
2022-07-28 00:30:00+00:00,Atletico Goianiense,Corinthians,0.8,7.0,46.0,5.8,1.4,5.8,49.8,4.2
2022-07-28 00:30:00+00:00,Flamengo,Atletico Paranaense,2.0,6.0,48.6,6.4,1.4,6.8,52.8,5.0
2022-07-28 23:00:00+00:00,Sao Paulo,America Mineiro,1.8,6.6,53.6,7.0,0.6,7.6,50.0,7.0
2022-07-28 23:30:00+00:00,Fortaleza EC,Fluminense,0.4,7.4,50.4,6.6,2.4,6.0,48.6,3.6
2022-07-30 19:30:00+00:00,Ceara,Palmeiras,1.2,6.0,50.8,8.6,1.2,6.0,42.6,8.8
2022-07-30 19:30:00+00:00,Goias,Coritiba,1.4,5.8,51.8,6.0,1.2,6.6,51.0,7.2
2022-07-30 22:00:00+00:00,Corinthians,Botafogo,1.2,6.8,50.6,4.8,0.4,4.6,51.2,6.6
2022-07-30 23:30:00+00:00,Flamengo,Atletico Goianiense,2.0,6.2,48.2,5.0,1.2,7.2,47.0,6.2
2022-07-31 19:00:00+00:00,Internacional,Atletico-MG,1.2,5.8,47.8,9.2,0.6,4.4,48.4,7.0
2022-07-31 19:00:00+00:00,Atletico Paranaense,Sao Paulo,1.2,6.2,50.8,5.6,2.0,7.6,53.2,8.2
2022-07-31 21:00:00+00:00,America Mineiro,Avai,0.6,6.8,47.8,7.0,0.6,5.2,48.8,6.6
2022-07-31 21:00:00+00:00,Cuiaba,Fortaleza EC,1.0,5.2,52.0,7.2,0.4,7.6,46.8,6.0
2022-07-31 22:00:00+00:00,RB Bragantino,Juventude,2.0,7.0,49.4,5.8,0.8,6.0,49.6,8.4
2022-08-01 23:00:00+00:00,Santos,Fluminense,0.8,6.4,52.0,4.8,2.2,6.0,50.6,3.0
2022-08-06 19:30:00+00:00,Botafogo,Ceara,0.4,4.6,52.2,5.0,1.2,6.8,50.2,7.4
2022-08-06 19:30:00+00:00,Juventude,America Mineiro,0.6,7.2,49.4,7.6,0.8,6.6,49.0,6.8
2022-08-06 22:00:00+00:00,Atletico Goianiense,RB Bragantino,0.8,6.6,50.8,6.8,2.2,7.4,51.4,5.6
2022-08-06 22:00:00+00:00,Avai,Corinthians,0.6,5.4,50.4,7.0,1.4,7.0,48.6,4.4
2022-08-06 23:30:00+00:00,Sao Paulo,Flamengo,1.8,6.8,49.4,8.2,2.4,5.4,47.0,5.8
2022-08-07 19:00:00+00:00,Palmeiras,Goias,1.6,5.4,44.8,9.8,1.2,6.0,52.2,5.6
2022-08-07 19:00:00+00:00,Fluminense,Cuiaba,2.0,6.6,49.0,4.4,0.6,4.6,51.4,5.6
2022-08-07 21:00:00+00:00,Fortaleza EC,Internacional,0.6,7.8,45.8,7.0,1.6,5.2,47.4,9.6
2022-08-07 22:00:00+00:00,Atletico-MG,Atletico Paranaense,0.6,5.0,50.6,7.2,1.0,7.4,54.0,5.8
2022-08-08 23:00:00+00:00,Coritiba,Santos,0.8,7.8,53.4,6.8,1.0,6.2,52.4,6.2
2022-08-13 19:30:00+00:00,Goias,Avai,1.2,7.4,51.2,5.0,0.8,4.8,47.2,7.2
2022-08-13 22:00:00+00:00,Corinthians,Palmeiras,1.4,8.0,49.2,5.4,1.8,5.2,46.0,10.4
2022-08-13 23:30:00+00:00,Cuiaba,Juventude,0.2,4.6,52.8,6.2,0.2,7.8,50.6,9.6
2022-08-14 00:00:00+00:00,Botafogo,Atletico Goianiense,0.6,5.2,52.0,4.0,1.2,7.0,50.8,6.4
2022-08-14 14:00:00+00:00,Coritiba,Atletico-MG,0.6,6.8,53.8,7.6,1.0,5.2,50.2,7.0
2022-08-14 19:00:00+00:00,Ceara,Fortaleza EC,1.2,6.8,49.2,7.4,1.0,7.2,45.2,6.0
2022-08-14 19:00:00+00:00,Sao Paulo,RB Bragantino,1.4,7.2,48.4,8.8,1.6,7.2,54.2,6.0
2022-08-14 19:00:00+00:00,Flamengo,Atletico Paranaense,2.4,5.4,49.6,6.2,1.6,6.6,52.4,5.2
2022-08-14 21:00:00+00:00,America Mineiro,Santos,1.0,6.6,48.2,5.0,1.2,6.2,53.6,4.8
2022-08-14 22:00:00+00:00,Internacional,Fluminense,1.4,5.0,48.6,8.8,1.8,6.4,47.6,4.6
2022-08-17 23:00:00+00:00,Fluminense,Fortaleza EC,1.2,6.0,48.8,6.2,1.0,6.6,48.8,7.0
2022-08-18 00:30:00+00:00,Corinthians,Atletico Goianiense,0.8,7.6,48.6,6.8,1.0,7.0,51.2,5.6
2022-08-18 00:30:00+00:00,Atletico Paranaense,Flamengo,0.8,5.4,50.8,6.4,2.6,5.4,49.6,5.8
2022-08-19 00:00:00+00:00,America Mineiro,Sao Paulo,1.2,7.2,48.0,6.4,1.4,6.8,46.4,8.4
2022-08-20 19:30:00+00:00,Atletico-MG,Goias,1.0,6.4,51.0,6.8,1.4,7.6,49.6,6.0
2022-08-20 22:00:00+00:00,Fluminense,Coritiba,1.2,6.6,49.8,7.4,0.6,6.2,51.8,7.8
2022-08-21 14:00:00+00:00,Juventude,Botafogo,0.2,7.8,50.4,8.8,0.6,4.8,51.6,4.6
2022-08-21 19:00:00+00:00,Palmeiras,Flamengo,1.8,6.0,47.2,8.6,2.4,5.6,50.6,5.4
2022-08-21 21:00:00+00:00,Atletico Paranaense,America Mineiro,0.8,5.6,50.0,8.4,1.4,6.0,49.2,7.2
2022-08-21 21:00:00+00:00,Atletico Goianiense,Cuiaba,1.2,7.0,51.2,7.2,0.4,5.2,52.2,7.0
2022-08-21 21:00:00+00:00,Fortaleza EC,Corinthians,1.4,5.6,48.4,7.8,1.2,6.2,49.6,8.0
2022-08-21 21:00:00+00:00,RB Bragantino,Ceara,1.0,6.2,54.0,7.2,0.6,6.6,48.2,7.6
2022-08-21 22:00:00+00:00,Santos,Sao Paulo,1.2,6.6,50.8,6.0,1.2,6.6,45.4,7.8
2022-08-22 23:00:00+00:00,Avai,Internacional,0.8,5.8,51.0,7.4,2.0,4.6,50.0,8.4
2022-08-24 22:30:00+00:00,Fluminense,Corinthians,2.0,6.2,49.4,8.0,1.2,5.2,49.8,8.0
2022-08-25 00:30:00+00:00,Sao Paulo,Flamengo,1.0,5.4,43.4,6.6,2.6,6.4,50.6,7.4
2022-08-27 19:30:00+00:00,Goias,Atletico Goianiense,1.2,7.4,49.4,6.0,1.0,5.8,50.8,7.0
2022-08-27 19:30:00+00:00,Coritiba,Avai,0.8,6.8,50.4,8.2,0.8,6.8,52.0,7.8
2022-08-27 22:00:00+00:00,Fluminense,Palmeiras,2.0,5.6,51.4,6.8,1.8,7.0,47.8,9.2
2022-08-28 00:00:00+00:00,Ceara,Atletico Paranaense,0.6,5.4,45.8,8.0,1.0,6.4,49.0,7.0
2022-08-28 19:00:00+00:00,Sao Paulo,Fortaleza EC,1.2,5.0,45.6,6.4,1.6,5.4,50.0,7.2
2022-08-28 19:00:00+00:00,America Mineiro,Atletico-MG,1.6,6.2,51.4,7.8,0.8,6.2,51.6,7.2
2022-08-28 21:00:00+00:00,Botafogo,Flamengo,1.0,5.6,49.4,4.2,2.4,6.0,52.2,7.6
2022-08-28 21:00:00+00:00,Cuiaba,Santos,0.4,5.2,50.8,7.0,1.0,6.6,52.6,6.6
2022-08-29 23:00:00+00:00,Internacional,Juventude,1.6,4.0,51.2,7.6,0.6,7.6,53.4,9.2
2022-08-30 00:30:00+00:00,Corinthians,RB Bragantino,1.4,5.4,50.4,9.8,0.8,5.0,53.2,8.0
2022-09-03 19:30:00+00:00,Juventude,Avai,0.4,8.6,55.0,8.0,0.6,7.4,50.4,6.2
2022-09-03 22:00:00+00:00,Atletico Paranaense,Fluminense,0.8,6.0,48.4,6.8,2.0,6.8,53.4,8.4
2022-09-03 22:00:00+00:00,RB Bragantino,Palmeiras,0.6,6.2,53.4,7.2,1.6,7.0,49.0,7.4
2022-09-03 23:30:00+00:00,America Mineiro,Coritiba,1.2,5.2,51.6,7.0,0.8,5.4,49.0,8.2
2022-09-04 14:00:00+00:00,Flamengo,Ceara,2.2,7.4,50.6,7.6,0.6,6.0,44.4,7.4
2022-09-04 19:00:00+00:00,Corinthians,Internacional,1.4,4.4,48.8,9.8,2.2,4.0,47.8,6.6
2022-09-04 19:00:00+00:00,Fortaleza EC,Botafogo,1.6,4.8,50.2,5.2,0.6,7.0,51.0,6.0
2022-09-04 21:00:00+00:00,Atletico Goianiense,Atletico-MG,1.0,5.4,49.6,5.8,0.8,7.0,50.8,7.2
2022-09-04 22:00:00+00:00,Cuiaba,Sao Paulo,0.4,5.8,51.6,7.0,1.2,5.0,47.4,5.6
2022-09-05 23:00:00+00:00,Santos,Goias,1.0,5.2,53.0,5.8,1.0,6.6,48.2,6.2
2022-09-07 20:00:00+00:00,Atletico-MG,RB Bragantino,1.2,6.0,48.2,7.6,0.8,6.4,53.4,6.6
2022-09-10 19:30:00+00:00,Ceara,Santos,0.6,6.0,45.4,8.0,0.8,4.0,49.6,4.4
2022-09-10 19:30:00+00:00,Internacional,Cuiaba,2.0,5.0,48.8,6.0,0.6,6.0,52.4,7.8
2022-09-10 22:00:00+00:00,Fluminense,Fortaleza EC,2.0,7.4,52.6,8.0,1.2,5.6,49.8,5.4
2022-09-11 00:00:00+00:00,Palmeiras,Juventude,1.6,8.2,48.6,6.0,0.6,8.2,56.6,9.2
2022-09-11 14:00:00+00:00,Avai,Atletico Paranaense,0.6,7.6,48.6,5.2,0.4,6.6,49.8,7.0
2022-09-11 14:00:00+00:00,Botafogo,America Mineiro,1.2,7.2,50.0,7.8,1.4,5.8,54.6,8.6
2022-09-11 19:00:00+00:00,Coritiba,Atletico Goianiense,0.8,4.6,46.8,7.6,0.6,6.2,52.0,5.4
2022-09-11 19:00:00+00:00,Sao Paulo,Corinthians,0.8,6.4,46.8,6.0,1.8,5.4,49.4,8.2
2022-09-11 22:00:00+00:00,Goias,Flamengo,1.2,6.2,51.4,8.2,1.4,7.6,48.6,8.8
2022-09-15 00:45:00+00:00,Flamengo,Sao Paulo,1.4,6.4,49.6,8.8,0.6,6.2,47.2,5.8
2022-09-15 23:00:00+00:00,Corinthians,Fluminense,1.2,6.6,50.2,8.0,2.0,6.6,50.8,6.6
2022-09-17 19:30:00+00:00,Avai,Atletico-MG,0.6,7.8,49.4,6.0,1.0,6.4,47.2,8.6
2022-09-17 22:00:00+00:00,Botafogo,Coritiba,1.0,7.2,47.6,8.8,1.0,5.2,47.0,6.4
2022-09-18 14:00:00+00:00,RB Bragantino,Goias,0.8,6.0,53.2,5.6,1.4,4.8,50.0,10.0
2022-09-18 19:00:00+00:00,Ceara,Sao Paulo,0.8,6.2,45.6,8.2,0.6,7.4,50.0,7.0
2022-09-18 19:00:00+00:00,Flamengo,Fluminense,1.4,5.4,47.6,7.8,1.0,6.4,47.8,5.6
2022-09-18 21:00:00+00:00,America Mineiro,Corinthians,1.2,5.6,55.0,7.2,1.8,7.4,51.6,8.2
2022-09-18 21:00:00+00:00,Juventude,Fortaleza EC,0.8,7.8,53.8,8.0,1.2,6.2,49.2,6.0
2022-09-18 21:30:00+00:00,Palmeiras,Santos,1.4,8.0,50.2,5.6,0.6,4.4,50.2,5.6
2022-09-18 22:00:00+00:00,Atletico Paranaense,Cuiaba,0.6,6.8,51.6,7.4,0.6,5.8,50.4,8.6
2022-09-19 23:00:00+00:00,Atletico Goianiense,Internacional,0.6,6.6,52.0,7.2,2.2,4.0,49.8,6.6
2022-09-25 23:00:00+00:00,Sao Paulo,Avai,0.8,7.6,49.8,7.4,0.6,7.0,49.2,4.6
2022-09-28 00:00:00+00:00,Santos,Atletico Paranaense,0.6,4.6,51.0,5.8,1.0,6.6,51.2,5.8
2022-09-28 22:00:00+00:00,Fortaleza EC,Flamengo,1.0,7.0,48.4,5.2,1.0,6.6,48.8,7.0
2022-09-28 22:00:00+00:00,Coritiba,Ceara,1.0,5.4,48.4,5.2,0.8,6.2,47.0,6.8
2022-09-28 22:00:00+00:00,Fluminense,Juventude,1.0,6.2,46.4,6.2,1.0,7.6,55.4,7.8
2022-09-28 22:00:00+00:00,Corinthians,Atletico Goianiense,1.4,7.0,53.8,7.8,0.6,7.2,54.0,7.0
2022-09-29 00:00:00+00:00,Cuiaba,America Mineiro,0.8,5.2,50.4,8.2,1.0,6.0,52.0,7.2
2022-09-29 00:45:00+00:00,Internacional,RB Bragantino,2.0,4.4,47.8,6.0,1.0,7.2,54.2,4.4
2022-09-29 00:45:00+00:00,Goias,Botafogo,1.4,4.2,49.8,9.4,1.4,6.4,47.0,9.8
2022-09-29 00:45:00+00:00,Atletico-MG,Palmeiras,0.8,6.2,45.0,9.0,1.4,7.4,49.6,5.4
2022-10-01 18:00:00+00:00,Atletico-MG,Fluminense,0.8,6.2,47.4,7.8,1.6,6.2,43.6,5.4
2022-10-01 18:00:00+00:00,Internacional,Santos,1.8,5.4,49.6,6.0,0.8,6.0,49.4,7.0
2022-10-01 18:00:00+00:00,Ceara,America Mineiro,0.6,7.0,46.2,6.2,1.0,6.6,50.4,7.4
2022-10-01 22:00:00+00:00,Avai,Atletico Goianiense,0.6,6.8,47.6,5.4,0.6,7.8,56.0,5.6
2022-10-01 22:00:00+00:00,Goias,Fortaleza EC,1.2,3.6,47.6,9.0,1.4,6.8,47.8,5.8
2022-10-01 22:00:00+00:00,Flamengo,RB Bragantino,1.2,6.0,50.0,7.8,0.8,8.4,51.0,4.0
2022-10-01 22:00:00+00:00,Atletico Paranaense,Juventude,0.8,6.0,53.0,6.6,0.6,8.4,55.8,7.6
2022-10-02 00:00:00+00:00,Corinthians,Cuiaba,1.6,8.0,52.6,7.0,1.0,5.4,50.2,6.6
2022-10-03 23:00:00+00:00,Botafogo,Palmeiras,1.2,6.8,49.6,9.2,1.4,6.6,48.8,4.6
2022-10-05 00:30:00+00:00,Juventude,Corinthians,0.6,7.0,54.6,8.6,1.6,7.2,50.8,7.8
2022-10-05 22:00:00+00:00,RB Bragantino,Cuiaba,1.0,7.4,52.2,4.0,1.0,5.0,52.8,6.2
2022-10-05 22:00:00+00:00,Atletico Goianiense,Fluminense,0.8,9.2,55.8,6.4,1.6,5.4,42.8,5.4
2022-10-05 22:00:00+00:00,Ceara,Goias,0.8,6.6,46.2,7.8,0.8,4.2,48.2,8.8
2022-10-05 22:30:00+00:00,Atletico Paranaense,Fortaleza EC,1.2,6.6,51.6,7.6,1.4,7.4,48.6,6.0
2022-10-06 00:30:00+00:00,Flamengo,Internacional,1.8,6.2,49.0,6.6,1.2,6.4,49.6,5.6
2022-10-06 00:30:00+00:00,Santos,Atletico-MG,0.8,7.0,50.0,8.6,1.0,6.4,49.2,7.0
2022-10-06 22:00:00+00:00,Palmeiras,Coritiba,1.8,7.0,50.8,4.6,0.8,5.2,51.8,4.4
2022-10-06 23:00:00+00:00,America Mineiro,Sao Paulo,1.2,6.6,51.6,8.2,1.6,7.4,51.0,8.6
2022-10-06 23:00:00+00:00,Avai,Botafogo,0.8,5.8,47.2,7.0,1.4,6.8,48.0,8.8
2022-10-08 22:00:00+00:00,Cuiaba,Flamengo,1.0,5.8,52.6,5.8,1.6,6.8,48.0,5.8
2022-10-09 00:00:00+00:00,Corinthians,Atletico Paranaense,1.8,6.2,49.2,6.8,1.2,5.8,51.8,8.8
2022-10-09 14:00:00+00:00,Internacional,Goias,0.8,5.6,50.0,4.4,0.6,4.4,46.6,8.6
2022-10-09 19:00:00+00:00,Fortaleza EC,Avai,1.4,7.6,47.6,6.6,0.8,5.4,48.2,8.2
2022-10-09 19:00:00+00:00,Sao Paulo,Botafogo,1.8,6.0,51.4,8.2,1.2,7.4,48.4,9.0
2022-10-09 21:00:00+00:00,Coritiba,RB Bragantino,0.6,6.0,51.4,5.6,1.0,7.8,50.8,5.0
2022-10-09 21:00:00+00:00,Atletico-MG,Ceara,1.0,7.0,50.0,5.2,0.8,6.2,45.2,7.2
2022-10-09 21:00:00+00:00,Fluminense,America Mineiro,1.6,5.6,44.6,6.6,1.0,6.6,51.8,7.6
2022-10-10 21:30:00+00:00,Atletico Goianiense,Palmeiras,1.4,8.4,53.4,8.0,2.2,6.8,51.0,6.2
2022-10-10 23:00:00+00:00,Santos,Juventude,0.8,7.0,52.8,9.6,0.8,7.2,53.6,7.4
2022-10-13 00:45:00+00:00,Corinthians,Flamengo,1.6,5.4,48.8,7.2,1.8,7.6,49.2,5.0
2022-10-15 23:30:00+00:00,Flamengo,Atletico-MG,1.6,7.4,50.4,5.2,0.8,6.6,51.8,3.4
2022-10-15 23:30:00+00:00,America Mineiro,Fortaleza EC,1.4,6.6,51.6,7.8,1.6,7.2,48.2,6.8
2022-10-16 19:00:00+00:00,Ceara,Cuiaba,0.4,6.0,45.0,6.2,1.2,6.0,53.8,6.0
2022-10-16 19:00:00+00:00,Palmeiras,Sao Paulo,2.0,6.4,49.8,5.0,1.6,5.8,53.0,9.0
2022-10-16 21:00:00+00:00,Botafogo,Internacional,1.4,7.2,49.0,8.8,1.4,6.6,48.8,5.0
2022-10-16 21:00:00+00:00,Juventude,Atletico Goianiense,0.8,6.4,55.2,8.6,1.6,8.2,53.6,6.4
2022-10-16 22:00:00+00:00,Atletico Paranaense,Coritiba,1.2,5.6,50.2,8.8,1.0,6.6,53.8,5.8
2022-10-16 22:00:00+00:00,Avai,Fluminense,0.6,5.2,47.0,8.2,1.6,5.8,45.2,8.2
2022-10-17 23:00:00+00:00,RB Bragantino,Santos,1.0,7.6,48.8,6.0,1.4,7.0,51.0,10.0
2022-10-20 00:45:00+00:00,Flamengo,Corinthians,1.4,7.2,50.4,4.6,1.6,5.6,45.2,6.4
2022-10-20 23:00:00+00:00,Sao Paulo,Coritiba,1.6,5.2,51.2,9.4,0.6,7.4,53.6,6.8
2022-10-22 19:30:00+00:00,RB Bragantino,Atletico Paranaense,0.8,6.6,47.4,7.2,1.0,6.2,50.6,9.4
2022-10-22 22:00:00+00:00,Santos,Corinthians,1.8,7.4,50.4,8.4,1.4,5.2,46.4,7.2
2022-10-22 22:00:00+00:00,America Mineiro,Flamengo,1.4,6.6,52.8,6.2,0.8,7.0,52.4,6.6
2022-10-23 00:00:00+00:00,Palmeiras,Avai,1.8,7.0,50.0,5.6,0.4,6.2,44.0,9.2
2022-10-23 19:00:00+00:00,Fluminense,Botafogo,1.8,5.4,47.4,8.8,1.0,7.6,50.8,7.2
2022-10-23 19:00:00+00:00,Juventude,Sao Paulo,0.8,5.6,53.2,9.4,1.8,6.2,50.8,8.8
2022-10-23 21:00:00+00:00,Cuiaba,Goias,1.0,5.8,52.0,6.8,0.8,5.4,47.6,6.8
2022-10-23 21:00:00+00:00,Coritiba,Internacional,0.8,7.4,53.0,8.8,1.2,7.6,49.6,4.6
2022-10-23 21:00:00+00:00,Atletico Goianiense,Ceara,1.6,8.2,52.2,6.0,0.6,5.6,47.0,6.8
2022-10-24 23:00:00+00:00,Fortaleza EC,Atletico-MG,1.8,7.2,50.2,8.0,0.8,7.0,52.6,4.4
2022-10-26 00:45:00+00:00,Flamengo,Santos,1.2,6.2,54.6,7.8,1.4,6.0,51.0,7.8
2022-10-26 00:45:00+00:00,Atletico Paranaense,Palmeiras,1.4,7.2,50.6,8.4,2.2,7.6,50.8,6.0
2022-10-26 22:30:00+00:00,Botafogo,RB Bragantino,1.2,6.4,48.8,8.2,1.6,6.4,49.0,6.8
